full_name,email,returned,churn_probability
"Kelliher, Andrea",andrea.kelliher@yahoo.com,True,85.0
"Korhonen, Alvin",alvin.korhonen@gmail.com,True,13.0
"Lauderdale, Andre",andre.lauderdale@shaw.ca,False,44.0
"Lonon, Allan",allan.lonon@sbcglobal.net,False,89.0
"Parry, Albertine",albertine.parry@exxonmobil.com,False,98.0
"Pettie, Alden",alden.pettie@verizon.net,True,11.0
"Pickel, Adolph",adolph.pickel@yahoo.com,False,100.0
"Putt, Andrew",andrew.putt@rediffmail.com,True,24.0
"Riffle, Angel",angel.riffle@gmail.com,False,100.0
"Ruben, Amberly",amberly.ruben@aol.com,True,5.0
"Sechrist, Anibal",anibal.sechrist@yahoo.co.in,False,97.0
"Walz, Amos",amos.walz@gmail.com,False,91.0
"Zeigler, Andrea",andrea.zeigler@yahoo.com,False,100.0
"Battiste, Abdul",abdul.battiste@gmail.com,True,72.0
"Belisle, Adrian",adrian.belisle@yahoo.ca,True,25.0
"Bordeaux, Austin",austin.bordeaux@earthlink.net,False,99.0
"Castro, Adrian",adrian.castro@hotmail.com,True,8.0
"Cody, Angelyn",angelyn.cody@yahoo.com,False,97.0
"Colunga, Anastasia",anastasia.colunga@gmail.com,False,86.0
"Corral, Altha",altha.corral@hotmail.com,False,97.0
"Earle, Ambrose",ambrose.earle@ntlworld.com,False,97.0
"Gentner, Alishia",alishia.gentner@aol.com,True,10.0
"Grantham, Addie",addie.grantham@aol.com,True,40.0
"Hamlin, Assunta",assunta.hamlin@yahoo.com,False,98.0
"Hinkson, Anitra",anitra.hinkson@gmail.com,True,65.0
"Lundy, Adrianne",adrianne.lundy@yahoo.com,False,99.0
"Mcgowan, Allan",allan.mcgowan@hotmail.com,True,56.00000000000001
"Millet, Arline",arline.millet@yahoo.ca,False,99.0
"Moffit, Ardell",ardell.moffit@aol.com,False,100.0
"Ogata, August",august.ogata@yahoo.com,False,98.0
"Pimental, Alexandra",alexandra.pimental@shaw.ca,False,100.0
"Riemer, August",august.riemer@yahoo.com,False,97.0
"Rolling, Antone",antone.rolling@hotmail.com,True,13.0
"Stead, Anastasia",anastasia.stead@shell.com,False,100.0
"Svendsen, Aubrey",aubrey.svendsen@earthlink.net,False,46.0
"Swinton, Asha",asha.swinton@yahoo.com,True,75.0
"Volz, Arron",arron.volz@aol.com,True,60.0
"Vrooman, Alona",alona.vrooman@earthlink.net,True,67.0
"Weis, Ali",ali.weis@gmail.com,False,97.0
"Willems, Adriana",adriana.willems@yahoo.com,False,65.0
"Anstett, Allegra",allegra.anstett@gmail.com,True,10.0
"Anzalone, Arnetta",arnetta.anzalone@hotmail.com,False,99.0
"Avey, Anna",anna.avey@yahoo.ca,False,96.0
"Beagle, Abdul",abdul.beagle@yahoo.co.uk,False,55.00000000000001
"Brian, Alyse",alyse.brian@gmail.com,False,91.0
"Copher, Alexis",alexis.copher@bellsouth.net,True,31.0
"Crawford, Arlen",arlen.crawford@gmail.com,False,78.0
"Dejohn, Andy",andy.dejohn@msn.com,False,100.0
"Disalvo, Andrew",andrew.disalvo@rediffmail.com,True,87.0
"Ealey, Armando",armando.ealey@msn.com,True,74.0
"Gent, Albert",albert.gent@gmail.com,False,95.0
"Hose, Abe",abe.hose@gmail.com,True,28.999999999999996
"Kissee, Al",al.kissee@gmail.com,True,76.0
"Minder, Anya",anya.minder@gmail.com,True,59.0
"Muncy, Augustus",augustus.muncy@yahoo.com,False,91.0
"Remaley, Alissa",alissa.remaley@outlook.com,True,28.999999999999996
"Retzlaff, Adan",adan.retzlaff@hotmail.com,True,17.0
"Rogan, Ardith",ardith.rogan@hotmail.com,True,12.0
"Saba, Alex",alex.saba@yahoo.com,False,36.0
"Scalzo, Angelic",angelic.scalzo@gmail.com,False,100.0
"Slezak, Arminda",arminda.slezak@yahoo.co.uk,False,96.0
"Bachus, Addie",addie.bachus@ibm.com,False,98.0
"Beehler, Alton",alton.beehler@gmail.com,False,100.0
"Berning, Asha",asha.berning@comcast.net,False,30.0
"Bohner, Anastacia",anastacia.bohner@verizon.net,False,97.0
"Bryner, Augustine",augustine.bryner@msn.com,False,65.0
"Clark, Ara",ara.clark@gmail.com,False,100.0
"Deshazo, Audrey",audrey.deshazo@aol.com,False,95.0
"Dishman, Al",al.dishman@gmail.com,True,50.0
"Duffy, Augustine",augustine.duffy@comcast.net,False,99.0
"Ferreri, Adina",adina.ferreri@ibm.com,False,53.0
"Gabel, Adina",adina.gabel@btinternet.com,False,96.0
"Kirkman, Anissa",anissa.kirkman@yahoo.ca,True,1.0
"Maciel, Annabel",annabel.maciel@hotmail.co.uk,False,92.0
"Macleod, Amelia",amelia.macleod@yahoo.co.uk,True,50.0
"Mcelroy, Anibal",anibal.mcelroy@aol.com,True,47.0
"Ming, Antione",antione.ming@yahoo.com,False,98.0
"Miskell, Art",art.miskell@yahoo.ca,False,100.0
"Mulvaney, Ariel",ariel.mulvaney@aol.com,False,19.0
"Overly, Audry",audry.overly@gmail.com,False,47.0
"Oyola, Asha",asha.oyola@yahoo.co.uk,True,26.0
"Pauling, Amelia",amelia.pauling@aol.com,False,87.0
"Peraza, Antwan",antwan.peraza@gmail.com,False,100.0
"Peyton, Abigail",abigail.peyton@aol.com,True,28.999999999999996
"Pierce, Ahmed",ahmed.pierce@yahoo.com,False,88.0
"Poulson, Ayana",ayana.poulson@aol.com,True,5.0
"Rawlinson, Alberto",alberto.rawlinson@aol.com,False,100.0
"Repass, Alex",alex.repass@verizon.net,False,54.0
"Rosenberg, Ambrose",ambrose.rosenberg@yahoo.com,False,54.0
"Rouleau, Allison",allison.rouleau@yahoo.ca,True,4.0
"Schroth, Antonio",antonio.schroth@gmail.com,False,100.0
"Sippel, Augustine",augustine.sippel@hotmail.com,False,66.0
"Stoddard, Ashlee",ashlee.stoddard@yahoo.co.in,True,12.0
"Tefft, Althea",althea.tefft@gmail.com,False,100.0
"Tirrell, Annalee",annalee.tirrell@hotmail.com,True,30.0
"Beegle, Anika",anika.beegle@aol.com,False,93.0
"Bloomberg, Antionette",antionette.bloomberg@verizon.net,True,23.0
"Cortez, Alfonso",alfonso.cortez@bellsouth.net,False,85.0
"Earp, Andre",andre.earp@hotmail.com,False,75.0
"Fauntleroy, Abram",abram.fauntleroy@hotmail.com,True,84.0
"Fu, Alease",alease.fu@yahoo.com,False,85.0
"Gillman, Agnes",agnes.gillman@yahoo.com,True,47.0
"Gilmer, Abbie",abbie.gilmer@hotmail.co.uk,True,51.0
"Gonzalas, Arlie",arlie.gonzalas@msn.com,False,98.0
"Goodwin, Alycia",alycia.goodwin@gmail.com,True,0.0
"Gregoire, Andres",andres.gregoire@comcast.net,True,86.0
"Guillemette, Alane",alane.guillemette@hotmail.com,True,6.0
"Hackett, Alla",alla.hackett@yahoo.co.in,False,99.0
"Haines, Alonzo",alonzo.haines@yahoo.com,True,5.0
"Keel, Arron",arron.keel@ibm.com,False,97.0
"Kyles, Albert",albert.kyles@walmart.com,False,100.0
"Lambeth, Adell",adell.lambeth@yahoo.com,True,49.0
"Mccarley, Alec",alec.mccarley@gmail.com,False,96.0
"Meltzer, Annice",annice.meltzer@exxonmobil.com,True,56.99999999999999
"Netzer, Alonso",alonso.netzer@gmail.com,False,99.0
"Novoa, Alan",alan.novoa@walmart.com,True,15.0
"Roemer, Arden",arden.roemer@gmail.com,False,61.0
"Ronk, Aline",aline.ronk@charter.net,False,98.0
"Russo, Ahmed",ahmed.russo@gmail.com,False,100.0
"Seamons, Aurelia",aurelia.seamons@gmail.com,False,98.0
"Selman, Adolfo",adolfo.selman@aol.com,False,97.0
"Woodfin, Annie",annie.woodfin@comcast.net,True,88.0
"Addis, Allen",allen.addis@aol.com,False,100.0
"Arndt, Audria",audria.arndt@gmail.com,False,56.99999999999999
"Birdsell, Aja",aja.birdsell@yahoo.com,True,42.0
"Brantley, Alfred",alfred.brantley@comcast.net,True,11.0
"Creighton, Angel",angel.creighton@gmail.com,False,56.00000000000001
"Dominguez, Alexander",alexander.dominguez@gmail.com,False,99.0
"Eccleston, Antonio",antonio.eccleston@btinternet.com,False,100.0
"Esqueda, Augustus",augustus.esqueda@aol.com,True,57.99999999999999
"Ferranti, Alex",alex.ferranti@yahoo.co.in,False,100.0
"Ferri, Austin",austin.ferri@gmail.com,True,41.0
"Fredrickson, Allyson",allyson.fredrickson@sbcglobal.net,False,98.0
"Gallant, Amalia",amalia.gallant@aol.com,False,84.0
"Goodloe, Aleida",aleida.goodloe@hotmail.com,False,20.0
"Herndon, Arlen",arlen.herndon@gmail.com,True,85.0
"Keown, Amado",amado.keown@gmail.com,False,77.0
"Kravitz, Abe",abe.kravitz@gmail.com,True,28.000000000000004
"Kremer, Adolph",adolph.kremer@earthlink.net,False,100.0
"Lew, Art",art.lew@gmail.com,True,88.0
"Lindenberg, Andrew",andrew.lindenberg@gmail.com,True,2.0
"Malizia, Adrian",adrian.malizia@hotmail.com,True,8.0
"Marceau, Alison",alison.marceau@gmail.com,False,100.0
"Mckoy, Alease",alease.mckoy@yahoo.co.uk,False,100.0
"Mcnary, Allan",allan.mcnary@walmart.com,False,100.0
"Netzer, Austin",austin.netzer@gmail.com,False,99.0
"Phipps, Arnette",arnette.phipps@msn.com,False,100.0
"Quattlebaum, Alden",alden.quattlebaum@verizon.net,True,13.0
"Sabella, Alejandra",alejandra.sabella@yahoo.com,False,86.0
"Sipple, Ashely",ashely.sipple@yahoo.com,False,62.0
"Sousa, Antonetta",antonetta.sousa@gmail.com,False,91.0
"Walters, Annalee",annalee.walters@gmail.com,False,33.0
"Weiser, Allena",allena.weiser@verizon.net,False,9.0
"Whitaker, Ali",ali.whitaker@aol.com,False,42.0
"Baccus, Austin",austin.baccus@shell.com,False,99.0
"Baron, Arlie",arlie.baron@gmail.com,False,56.00000000000001
"Billings, Adan",adan.billings@aol.com,False,74.0
"Bodnar, Ashton",ashton.bodnar@walmart.com,False,98.0
"Byler, Amado",amado.byler@gmail.com,True,19.0
"Derrico, Angelita",angelita.derrico@hotmail.com,False,99.0
"Devinney, Angelyn",angelyn.devinney@gmail.com,True,73.0
"Echevarria, Aracely",aracely.echevarria@microsoft.com,False,85.0
"Edenfield, Adelle",adelle.edenfield@gmail.com,True,42.0
"Feinberg, Aubrey",aubrey.feinberg@gmail.com,False,12.0
"Gleaton, Angla",angla.gleaton@aol.com,False,100.0
"Gongora, Austin",austin.gongora@exxonmobil.com,False,75.0
"Harold, Alexia",alexia.harold@gmail.com,True,81.0
"Hass, Alexis",alexis.hass@hotmail.com,True,81.0
"Heger, Alfonso",alfonso.heger@gmail.com,False,100.0
"Hunt, Antwan",antwan.hunt@yahoo.com,False,97.0
"Hyden, Antwan",antwan.hyden@yahoo.com,False,100.0
"Imler, Athena",athena.imler@hotmail.com,True,21.0
"Kleinschmidt, Andreas",andreas.kleinschmidt@btinternet.com,False,98.0
"Lai, Audrie",audrie.lai@ntlworld.com,False,52.0
"Mary, Aleida",aleida.mary@gmail.com,False,83.0
"Mulcahy, Antoine",antoine.mulcahy@gmail.com,True,67.0
"Ogden, Alden",alden.ogden@yahoo.com,False,95.0
"Ouellette, Alvera",alvera.ouellette@shaw.ca,False,99.0
"Pickney, Abel",abel.pickney@gmail.com,False,98.0
"Plumlee, Almeda",almeda.plumlee@gmail.com,True,39.0
"Pucci, Alonzo",alonzo.pucci@hotmail.com,True,6.0
"Vandorn, Araceli",araceli.vandorn@apple.com,True,59.0
"Vigue, Ali",ali.vigue@aol.com,False,64.0
"Xu, Allyn",allyn.xu@shell.com,False,85.0
"Brockington, Audria",audria.brockington@yahoo.ca,True,21.0
"Chartrand, Anita",anita.chartrand@sbcglobal.net,True,5.0
"Costanzo, Alita",alita.costanzo@ntlworld.com,False,89.0
"Cowger, Alvin",alvin.cowger@yahoo.com,True,70.0
"Cusick, Ariane",ariane.cusick@apple.com,False,100.0
"Farrer, Andrea",andrea.farrer@hotmail.com,False,33.0
"Hanley, Adella",adella.hanley@gmail.com,True,5.0
"Hurtado, Azzie",azzie.hurtado@aol.com,True,5.0
"Jeppesen, Adolph",adolph.jeppesen@yahoo.com,True,20.0
"Kerstetter, Alec",alec.kerstetter@hotmail.co.uk,True,55.00000000000001
"Luter, Antione",antione.luter@hotmail.com,False,46.0
"Mcgonagle, Afton",afton.mcgonagle@gmail.com,True,4.0
"Mundo, Angelo",angelo.mundo@aol.com,True,61.0
"Pantano, Alex",alex.pantano@yahoo.co.in,False,99.0
"Polston, Abram",abram.polston@yahoo.com,False,100.0
"Quast, Aubrey",aubrey.quast@exxonmobil.com,True,11.0
"Raines, Antione",antione.raines@cox.net,False,53.0
"Sainz, Ashlee",ashlee.sainz@yahoo.com,False,66.0
"Sandberg, Asia",asia.sandberg@yahoo.com,False,99.0
"Splawn, Angelyn",angelyn.splawn@gmail.com,True,0.0
"Vergara, Arlinda",arlinda.vergara@verizon.net,False,81.0
"Witcher, Abraham",abraham.witcher@rediffmail.com,True,37.0
"Alvardo, Aaron",aaron.alvardo@hotmail.com,False,100.0
"Andrews, Antione",antione.andrews@hotmail.com,True,24.0
"Aurand, Austin",austin.aurand@yahoo.ca,False,75.0
"Bingham, Alexis",alexis.bingham@gmail.com,False,69.0
"Block, Amparo",amparo.block@hotmail.co.uk,False,99.0
"Bombard, Arlie",arlie.bombard@yahoo.com,True,31.0
"Borror, Audrey",audrey.borror@msn.com,True,21.0
"Brackman, Armando",armando.brackman@gmail.com,False,69.0
"Burkhardt, Allen",allen.burkhardt@msn.com,True,54.0
"Burriss, Ailene",ailene.burriss@outlook.com,True,35.0
"Delacerda, Aaron",aaron.delacerda@hotmail.com,True,16.0
"Field, Ammie",ammie.field@msn.com,True,45.0
"Fontanez, Annie",annie.fontanez@hotmail.com,True,11.0
"Hammack, Allen",allen.hammack@hotmail.com,False,95.0
"Jacinto, Annika",annika.jacinto@earthlink.net,False,79.0
"Jemison, Alba",alba.jemison@yahoo.com,False,79.0
"Kivi, Andy",andy.kivi@earthlink.net,True,82.0
"Leppert, Adolfo",adolfo.leppert@hotmail.com,False,71.0
"Menendez, Albert",albert.menendez@aol.com,False,17.0
"Rager, Archie",archie.rager@yahoo.com,False,97.0
"Rentschler, Arianne",arianne.rentschler@yahoo.com,True,26.0
"Ridder, Augustus",augustus.ridder@earthlink.net,False,95.0
"Ruiz, Angeline",angeline.ruiz@aol.com,True,7.000000000000001
"Sample, Alex",alex.sample@gmail.com,False,98.0
"Schermerhorn, Aron",aron.schermerhorn@ibm.com,False,99.0
"Shisler, Ashely",ashely.shisler@sbcglobal.net,False,99.0
"Staggs, Athena",athena.staggs@bellsouth.net,False,99.0
"Starke, Alissa",alissa.starke@yahoo.co.uk,False,90.0
"Stephen, Amos",amos.stephen@gmail.com,False,99.0
"Tremaine, Angelia",angelia.tremaine@yahoo.co.uk,False,86.0
"Wigfall, Afton",afton.wigfall@gmail.com,False,100.0
"Windley, Aurore",aurore.windley@yahoo.com,True,2.0
"Bickford, Burl",burl.bickford@hotmail.co.uk,True,72.0
"Bouchard, Bennett",bennett.bouchard@gmail.com,False,99.0
"Bryd, Buford",buford.bryd@earthlink.net,False,87.0
"Callier, Brice",brice.callier@gmail.com,False,100.0
"Clinard, Breana",breana.clinard@gmail.com,True,10.0
"Crank, Brittny",brittny.crank@apple.com,False,97.0
"Deitz, Bruna",bruna.deitz@gmail.com,False,97.0
"Downard, Barbar",barbar.downard@gmail.com,True,21.0
"Essary, Bennie",bennie.essary@gmail.com,False,71.0
"Farr, Brady",brady.farr@walmart.com,False,97.0
"Girardi, Benny",benny.girardi@ibm.com,False,56.00000000000001
"Gustafson, Bobbie",bobbie.gustafson@aol.com,False,45.0
"Haveman, Bret",bret.haveman@gmail.com,True,9.0
"Honey, Brandon",brandon.honey@yahoo.ca,True,0.0
"Lawhorn, Brandee",brandee.lawhorn@cox.net,False,93.0
"Lundell, Beverlee",beverlee.lundell@hotmail.com,True,22.0
"Sweeney, Burt",burt.sweeney@yahoo.com,True,10.0
"Triana, Bobbie",bobbie.triana@aol.com,False,98.0
"Cowger, Brooke",brooke.cowger@gmail.com,True,8.0
"Devries, Burl",burl.devries@walmart.com,False,61.0
"Dickison, Bill",bill.dickison@aol.com,False,99.0
"Eastman, Britt",britt.eastman@ibm.com,True,3.0
"Flanders, Burl",burl.flanders@yahoo.co.in,True,2.0
"Hollifield, Bennie",bennie.hollifield@yahoo.com,True,53.0
"Hufnagel, Boris",boris.hufnagel@walmart.com,False,66.0
"Huse, Brenda",brenda.huse@comcast.net,False,15.0
"Korth, Brent",brent.korth@hotmail.com,False,59.0
"Lafrance, Bryce",bryce.lafrance@exxonmobil.com,True,48.0
"Mao, Barrie",barrie.mao@gmail.com,True,27.0
"Mcvay, Britteny",britteny.mcvay@walmart.com,True,64.0
"Melcher, Brandy",brandy.melcher@yahoo.com,False,91.0
"Morrell, Burl",burl.morrell@gmail.com,True,26.0
"Nicola, Barton",barton.nicola@gmail.com,True,3.0
"Noe, Bennie",bennie.noe@gmail.com,True,69.0
"Pecora, Bailey",bailey.pecora@gmail.com,True,30.0
"Sauls, Billy",billy.sauls@msn.com,False,98.0
"Stennett, Betty",betty.stennett@gmail.com,False,99.0
"Carmona, Bev",bev.carmona@bp.com,False,100.0
"Coolidge, Barrett",barrett.coolidge@walmart.com,False,99.0
"Delaune, Beau",beau.delaune@microsoft.com,True,34.0
"Grissom, Billie",billie.grissom@hotmail.com,True,57.99999999999999
"Guill, Brain",brain.guill@gmail.com,False,89.0
"Harrel, Bud",bud.harrel@gmail.com,False,100.0
"Jantzen, Benito",benito.jantzen@yahoo.com,False,100.0
"Lipsey, Bryant",bryant.lipsey@hotmail.com,False,68.0
"Martino, Broderick",broderick.martino@yahoo.co.uk,False,100.0
"Musselman, Bridgette",bridgette.musselman@ibm.com,True,0.0
"Oles, Brendon",brendon.oles@gmail.com,False,100.0
"Posada, Bonita",bonita.posada@aol.com,False,97.0
"Robledo, Bryon",bryon.robledo@comcast.net,True,61.0
"Sciortino, Buddy",buddy.sciortino@yahoo.com,False,98.0
"Taggart, Betsy",betsy.taggart@ntlworld.com,False,100.0
"Tweedy, Benny",benny.tweedy@yahoo.com,False,85.0
"Weakley, Bob",bob.weakley@gmail.com,False,100.0
"Aldana, Burt",burt.aldana@aol.com,True,11.0
"Allie, Buena",buena.allie@gmail.com,True,0.0
"Boes, Bradford",bradford.boes@aol.com,True,41.0
"Connery, Bruna",bruna.connery@aol.com,True,28.000000000000004
"Depue, Britney",britney.depue@gmail.com,True,21.0
"Durazo, Burl",burl.durazo@gmail.com,True,22.0
"Durrah, Booker",booker.durrah@yahoo.co.in,True,48.0
"Fiorini, Buster",buster.fiorini@gmail.com,False,100.0
"Flack, Bennie",bennie.flack@gmail.com,True,23.0
"Fromm, Buford",buford.fromm@yahoo.com,True,63.0
"Gaynor, Barrett",barrett.gaynor@hotmail.com,False,100.0
"Hermann, Bryan",bryan.hermann@yahoo.com,True,17.0
"Huddleston, Bess",bess.huddleston@gmail.com,False,99.0
"Hurwitz, Bennie",bennie.hurwitz@yahoo.com,False,68.0
"Linkous, Brock",brock.linkous@btinternet.com,False,76.0
"Meza, Birgit",birgit.meza@yahoo.com,False,97.0
"Michaels, Brady",brady.michaels@hotmail.com,True,12.0
"Rine, Breann",breann.rine@hotmail.co.uk,True,56.99999999999999
"Scriven, Boris",boris.scriven@hotmail.com,True,47.0
"Torgerson, Buddy",buddy.torgerson@cox.net,True,3.0
"Trusty, Betty",betty.trusty@gmail.com,False,81.0
"Viveiros, Billy",billy.viveiros@yahoo.com,True,63.0
"Walter, Brock",brock.walter@gmail.com,True,26.0
"Whitby, Brian",brian.whitby@gmail.com,False,19.0
"Blasko, Bernice",bernice.blasko@yahoo.ca,True,11.0
"Chow, Benito",benito.chow@aol.com,False,99.0
"Compos, Becki",becki.compos@aol.com,True,20.0
"Curcio, Bettye",bettye.curcio@outlook.com,True,6.0
"Etzel, Bernetta",bernetta.etzel@hotmail.com,False,77.0
"Few, Burton",burton.few@shell.com,False,48.0
"Gayle, Bobbie",bobbie.gayle@aol.com,True,32.0
"Hosler, Beau",beau.hosler@gmail.com,True,99.0
"Jester, Byron",byron.jester@aol.com,False,44.0
"Manes, Billye",billye.manes@gmail.com,False,94.0
"Marko, Brady",brady.marko@bellsouth.net,True,70.0
"Mayweather, Brian",brian.mayweather@exxonmobil.com,True,0.0
"Mcburney, Bethann",bethann.mcburney@gmail.com,True,10.0
"Myres, Bobby",bobby.myres@rediffmail.com,True,16.0
"Ness, Becki",becki.ness@gmail.com,True,33.0
"Parsley, Burt",burt.parsley@shell.com,True,23.0
"Rafter, Brad",brad.rafter@ibm.com,True,35.0
"Sharpe, Bart",bart.sharpe@yahoo.co.in,True,50.0
"Shull, Bo",bo.shull@gmail.com,True,25.0
"Sunseri, Basilia",basilia.sunseri@yahoo.co.uk,False,100.0
"Tuck, Basil",basil.tuck@yahoo.com,True,1.0
"Worley, Berry",berry.worley@gmail.com,True,19.0
"Wynter, Blanche",blanche.wynter@gmail.com,True,55.00000000000001
"Copper, Bert",bert.copper@hotmail.com,False,32.0
"Cottle, Bradford",bradford.cottle@charter.net,False,100.0
"Culler, Brendon",brendon.culler@outlook.com,True,15.0
"Dacosta, Buster",buster.dacosta@yahoo.ca,False,96.0
"Estey, Brandon",brandon.estey@yahoo.com,False,100.0
"Galaviz, Brett",brett.galaviz@gmail.com,False,70.0
"Herzig, Burt",burt.herzig@outlook.com,True,16.0
"Hutton, Bennie",bennie.hutton@yahoo.com,True,59.0
"Julius, Billie",billie.julius@hotmail.com,True,39.0
"Mcqueen, Brady",brady.mcqueen@hotmail.com,False,98.0
"Pinegar, Blaine",blaine.pinegar@aol.com,False,59.0
"Rawson, Byron",byron.rawson@exxonmobil.com,False,100.0
"Rodger, Barrett",barrett.rodger@aol.com,True,39.0
"Sand, Barry",barry.sand@gmail.com,False,99.0
"Schwan, Beatriz",beatriz.schwan@aol.com,False,94.0
"Tingle, Babette",babette.tingle@gmail.com,False,100.0
"Alcocer, Brendon",brendon.alcocer@yahoo.co.in,False,99.0
"Armer, Bennett",bennett.armer@gmail.com,True,2.0
"Baumann, Ben",ben.baumann@gmail.com,True,8.0
"Brumback, Bernard",bernard.brumback@shaw.ca,True,11.0
"Cron, Betty",betty.cron@cox.net,False,50.0
"Fuson, Brigitte",brigitte.fuson@gmail.com,True,89.0
"Goldblatt, Bee",bee.goldblatt@gmail.com,True,67.0
"Hillhouse, Brittani",brittani.hillhouse@gmail.com,False,83.0
"Hunsucker, Brendon",brendon.hunsucker@verizon.net,True,2.0
"Hunter, Brady",brady.hunter@apple.com,True,7.000000000000001
"Lineberry, Brice",brice.lineberry@gmail.com,False,46.0
"Marcello, Bunny",bunny.marcello@gmail.com,False,100.0
"Speights, Babara",babara.speights@bp.com,False,100.0
"Yokota, Barry",barry.yokota@yahoo.com,True,30.0
"Cacho, Bernardo",bernardo.cacho@hotmail.com,True,3.0
"Cutlip, Bernard",bernard.cutlip@yahoo.com,False,68.0
"Gantt, Bebe",bebe.gantt@gmail.com,False,98.0
"Markowski, Barton",barton.markowski@aol.com,True,57.99999999999999
"Mayhall, Bernardo",bernardo.mayhall@gmail.com,False,59.0
"Mcclinton, Blair",blair.mcclinton@yahoo.ca,True,28.999999999999996
"Mcinnis, Blondell",blondell.mcinnis@bellsouth.net,False,100.0
"Moshier, Bethel",bethel.moshier@aol.com,False,100.0
"Toupin, Beverly",beverly.toupin@gmail.com,True,1.0
"Behne, Blair",blair.behne@gmail.com,True,44.0
"Breckenridge, Benedict",benedict.breckenridge@aol.com,False,91.0
"Ceaser, Boyce",boyce.ceaser@aol.com,False,88.0
"Chacon, Branden",branden.chacon@yahoo.com,False,95.0
"Cournoyer, Buck",buck.cournoyer@ntlworld.com,True,1.0
"Craighead, Brenton",brenton.craighead@hotmail.com,True,6.0
"Doctor, Brandon",brandon.doctor@yahoo.co.uk,True,9.0
"Grubb, Beatris",beatris.grubb@yahoo.com,True,52.0
"Hazley, Bob",bob.hazley@hotmail.com,False,100.0
"Iddings, Barry",barry.iddings@hotmail.com,True,11.0
"Maki, Britt",britt.maki@apple.com,True,37.0
"Mateer, Bradly",bradly.mateer@yahoo.ca,False,96.0
"Mccullen, Bret",bret.mccullen@exxonmobil.com,True,77.0
"Prager, Brigitte",brigitte.prager@gmail.com,True,7.000000000000001
"Rosol, Bernardo",bernardo.rosol@yahoo.ca,True,48.0
